Order ID,Order Date,Region,Product Category,Product Name,Quantity Sold,Unit Price,Revenue,Profit,Customer Segment
ORD5310,2023-11-10 19:56:18.195639128,Asia,Beauty,Lipstick,1,220.5,220.5,46.81,Consumer
ORD5311,2023-11-10 21:41:09.373874776,Asia,Clothing,Sneakers,8,97.43,779.44,272.06,Consumer
ORD5312,2023-11-10 23:26:00.552110424,North America,Beauty,Lipstick,6,389.75,2338.5,244.88,Corporate
ORD5313,2023-11-11 01:10:51.730346072,Asia,Sports,Football,4,741.44,2965.76,484.78,Corporate
ORD5314,2023-11-11 02:55:42.908581720,North America,Clothing,Sneakers,7,511.72,3582.04,1260.89,Consumer
ORD5315,2023-11-11 04:40:34.086817364,Europe,Clothing,Jacket,5,330.19,1650.95,420.78,Corporate
ORD5316,2023-11-11 06:25:25.265053012,South America,Home,Lamp,2,103.02,206.04,58.99,Consumer
ORD5317,2023-11-11 08:10:16.443288660,Europe,Sports,Basketball,4,992.25,3969.0,1177.52,Small Business
ORD5318,2023-11-11 09:55:07.621524308,Asia,Electronics,Tablet,5,823.12,4115.6,1043.48,Corporate
ORD5319,2023-11-11 11:39:58.799759952,North America,Beauty,Perfume,7,313.0,2191.0,657.9,Consumer
ORD5320,2023-11-11 13:24:49.977995600,Europe,Electronics,Laptop,2,382.0,764.0,301.59,Consumer
ORD5321,2023-11-11 15:09:41.156231248,North America,Home,Dining Table,6,209.43,1256.58,451.35,Small Business
ORD5322,2023-11-11 16:54:32.334466896,South America,Home,Sofa,8,380.34,3042.72,551.13,Corporate
ORD5323,2023-11-11 18:39:23.512702544,Asia,Electronics,Headphones,5,366.81,1834.05,727.48,Consumer
ORD5324,2023-11-11 20:24:14.690938188,Asia,Home,Sofa,7,473.4,3313.7999999999997,1311.96,Consumer
ORD5325,2023-11-11 22:09:05.869173836,Asia,Sports,Basketball,7,636.97,4458.79,1637.17,Corporate
ORD5326,2023-11-11 23:53:57.047409484,North America,Electronics,Smartwatch,3,897.26,2691.7799999999997,489.29,Consumer
ORD5327,2023-11-12 01:38:48.225645132,Asia,Clothing,Jeans,2,830.21,1660.42,654.48,Consumer
ORD5328,2023-11-12 03:23:39.403880780,Europe,Beauty,Shampoo,5,619.94,3099.7000000000003,485.74,Small Business
ORD5329,2023-11-12 05:08:30.582116424,Asia,Home,Sofa,4,955.1,3820.4,763.78,Small Business
ORD5330,2023-11-12 06:53:21.760352072,South America,Sports,Football,4,584.37,2337.48,697.81,Consumer
ORD5331,2023-11-12 08:38:12.938587720,South America,Clothing,Jeans,4,98.36,393.44,48.63,Corporate
ORD5332,2023-11-12 10:23:04.116823368,South America,Electronics,Smartphone,5,620.57,3102.8500000000004,892.91,Corporate
ORD5333,2023-11-12 12:07:55.295059012,Asia,Sports,Running Shoes,6,264.17,1585.02,206.48,Corporate
ORD5334,2023-11-12 13:52:46.473294660,North America,Home,Dining Table,5,683.07,3415.3500000000004,1000.29,Consumer
ORD5335,2023-11-12 15:37:37.651530308,North America,Sports,Basketball,4,736.22,2944.88,663.51,Corporate
ORD5336,2023-11-12 17:22:28.829765956,Asia,Home,Sofa,5,296.51,1482.55,442.88,Corporate
ORD5337,2023-11-12 19:07:20.008001604,North America,Home,Curtains,6,638.64,3831.84,1051.35,Small Business
ORD5338,2023-11-12 20:52:11.186237248,Europe,Sports,Football,3,780.82,2342.46,409.02,Consumer
ORD5339,2023-11-12 22:37:02.364472896,North America,Beauty,Shampoo,5,675.99,3379.95,1133.25,Corporate
ORD5340,2023-11-13 00:21:53.542708544,South America,Clothing,Sneakers,4,900.88,3603.52,668.62,Corporate
ORD5341,2023-11-13 02:06:44.720944192,North America,Beauty,Foundation,1,585.69,585.69,81.44,Corporate
ORD5342,2023-11-13 03:51:35.899179836,Europe,Electronics,Tablet,9,552.15,4969.349999999999,1234.34,Small Business
ORD5343,2023-11-13 05:36:27.077415484,Asia,Beauty,Moisturizer,8,130.53,1044.24,290.66,Consumer
ORD5344,2023-11-13 07:21:18.255651132,Asia,Electronics,Laptop,9,375.63,3380.67,438.15,Corporate
ORD5345,2023-11-13 09:06:09.433886780,South America,Clothing,Jacket,8,393.97,3151.76,410.75,Consumer
ORD5346,2023-11-13 10:51:00.612122428,South America,Home,Lamp,5,94.61,473.05,101.42,Consumer
ORD5347,2023-11-13 12:35:51.790358072,North America,Beauty,Foundation,4,907.83,3631.32,441.45,Small Business
ORD5348,2023-11-13 14:20:42.968593720,South America,Home,Lamp,5,216.44,1082.2,356.61,Consumer
ORD5349,2023-11-13 16:05:34.146829368,Asia,Electronics,Tablet,8,670.32,5362.56,912.21,Consumer
ORD5350,2023-11-13 17:50:25.325065016,North America,Electronics,Smartphone,3,642.31,1926.9299999999998,416.79,Small Business
ORD5351,2023-11-13 19:35:16.503300664,Asia,Electronics,Laptop,2,84.57,169.14,18.51,Small Business
ORD5352,2023-11-13 21:20:07.681536308,Europe,Home,Sofa,6,444.04,2664.2400000000002,707.79,Corporate
ORD5353,2023-11-13 23:04:58.859771956,North America,Clothing,Dress,1,284.6,284.6,69.09,Consumer
ORD5354,2023-11-14 00:49:50.038007604,Asia,Electronics,Tablet,6,391.17,2347.02,323.81,Corporate
ORD5355,2023-11-14 02:34:41.216243252,Asia,Beauty,Perfume,9,456.65,4109.849999999999,1155.25,Corporate
ORD5356,2023-11-14 04:19:32.394478896,South America,Home,Sofa,1,936.44,936.44,312.02,Consumer
ORD5357,2023-11-14 06:04:23.572714544,North America,Home,Curtains,3,44.63,133.89000000000001,23.88,Corporate
ORD5358,2023-11-14 07:49:14.750950192,North America,Home,Lamp,9,709.06,6381.539999999999,2526.51,Consumer
ORD5359,2023-11-14 09:34:05.929185840,North America,Electronics,Laptop,8,90.89,727.12,102.24,Consumer
ORD5360,2023-11-14 11:18:57.107421488,South America,Sports,Football,7,875.35,6127.45,1938.15,Small Business
ORD5361,2023-11-14 13:03:48.285657132,North America,Sports,Gym Bag,6,861.05,5166.299999999999,1974.51,Small Business
ORD5362,2023-11-14 14:48:39.463892780,Europe,Clothing,Dress,3,425.46,1276.3799999999999,164.62,Consumer
ORD5363,2023-11-14 16:33:30.642128428,Europe,Home,Dining Table,9,484.23,4358.07,1219.33,Corporate
ORD5364,2023-11-14 18:18:21.820364076,North America,Beauty,Perfume,5,740.81,3704.0499999999997,915.03,Small Business
ORD5365,2023-11-14 20:03:12.998599720,Europe,Clothing,Jeans,4,542.54,2170.16,684.98,Corporate
ORD5366,2023-11-14 21:48:04.176835368,South America,Beauty,Lipstick,9,812.56,7313.039999999999,1634.97,Consumer
ORD5367,2023-11-14 23:32:55.355071016,Europe,Beauty,Foundation,9,572.16,5149.44,2024.3,Small Business
ORD5368,2023-11-15 01:17:46.533306664,North America,Beauty,Lipstick,4,766.36,3065.44,1218.75,Small Business
ORD5369,2023-11-15 03:02:37.711542312,South America,Clothing,Dress,1,248.55,248.55,75.86,Consumer
ORD5370,2023-11-15 04:47:28.889777956,Asia,Beauty,Foundation,2,212.03,424.06,130.62,Consumer
ORD5371,2023-11-15 06:32:20.068013604,South America,Sports,Gym Bag,8,587.12,4696.96,567.66,Corporate
ORD5372,2023-11-15 08:17:11.246249252,Europe,Home,Lamp,7,292.25,2045.75,483.85,Corporate
ORD5373,2023-11-15 10:02:02.424484900,Asia,Electronics,Headphones,2,241.24,482.48,154.78,Corporate
ORD5374,2023-11-15 11:46:53.602720548,North America,Beauty,Moisturizer,4,407.33,1629.32,514.31,Consumer
ORD5375,2023-11-15 13:31:44.780956192,Europe,Sports,Gym Bag,7,672.21,4705.47,1395.21,Corporate
ORD5376,2023-11-15 15:16:35.959191840,Europe,Home,Dining Table,6,353.11,2118.66,743.18,Corporate
ORD5377,2023-11-15 17:01:27.137427488,Europe,Beauty,Perfume,1,167.71,167.71,41.12,Consumer
ORD5378,2023-11-15 18:46:18.315663136,Europe,Electronics,Smartphone,5,606.92,3034.6,811.97,Corporate
ORD5379,2023-11-15 20:31:09.493898780,South America,Electronics,Laptop,9,61.15,550.35,110.66,Consumer
ORD5380,2023-11-15 22:16:00.672134428,North America,Clothing,Jacket,3,301.4,904.1999999999999,297.47,Corporate
ORD5381,2023-11-16 00:00:51.850370076,North America,Electronics,Smartphone,5,175.37,876.85,146.29,Corporate
ORD5382,2023-11-16 01:45:43.028605724,North America,Electronics,Headphones,3,750.3,2250.8999999999996,493.48,Small Business
ORD5383,2023-11-16 03:30:34.206841372,Europe,Clothing,Sneakers,6,526.06,3156.3599999999997,1188.11,Consumer
ORD5384,2023-11-16 05:15:25.385077016,Asia,Electronics,Tablet,6,754.1,4524.6,742.94,Small Business
ORD5385,2023-11-16 07:00:16.563312664,Asia,Sports,Gym Bag,3,235.33,705.99,279.71,Small Business
ORD5386,2023-11-16 08:45:07.741548312,Europe,Clothing,Jeans,9,698.68,6288.12,852.17,Small Business
ORD5387,2023-11-16 10:29:58.919783960,Europe,Home,Dining Table,4,396.27,1585.08,293.62,Small Business
ORD5388,2023-11-16 12:14:50.098019604,South America,Sports,Tennis Racket,3,493.36,1480.08,262.96,Consumer
ORD5389,2023-11-16 13:59:41.276255252,South America,Home,Sofa,8,55.25,442.0,70.99,Small Business
ORD5390,2023-11-16 15:44:32.454490900,North America,Clothing,T-Shirt,3,878.26,2634.7799999999997,406.53,Corporate
ORD5391,2023-11-16 17:29:23.632726548,Asia,Sports,Gym Bag,8,59.48,475.84,134.65,Consumer
ORD5392,2023-11-16 19:14:14.810962196,Asia,Sports,Football,6,323.36,1940.16,566.77,Consumer
ORD5393,2023-11-16 20:59:05.989197840,Europe,Home,Lamp,6,121.57,729.42,88.77,Small Business
ORD5394,2023-11-16 22:43:57.167433488,North America,Electronics,Headphones,1,529.81,529.81,66.23,Corporate
ORD5395,2023-11-17 00:28:48.345669136,Asia,Sports,Tennis Racket,9,616.88,5551.92,842.42,Corporate
ORD5396,2023-11-17 02:13:39.523904784,Europe,Clothing,Sneakers,9,701.25,6311.25,2384.75,Corporate
ORD5397,2023-11-17 03:58:30.702140432,South America,Home,Curtains,3,129.63,388.89,64.71,Small Business
ORD5398,2023-11-17 05:43:21.880376076,Europe,Clothing,Sneakers,2,225.9,451.8,98.22,Small Business
ORD5399,2023-11-17 07:28:13.058611724,Europe,Clothing,T-Shirt,7,632.21,4425.47,671.77,Corporate
ORD5400,2023-11-17 09:13:04.236847372,Europe,Sports,Running Shoes,3,931.54,2794.62,757.45,Corporate
ORD5401,2023-11-17 10:57:55.415083020,North America,Beauty,Lipstick,8,951.36,7610.88,951.68,Small Business
ORD5402,2023-11-17 12:42:46.593318664,Asia,Home,Bed,8,39.5,316.0,85.01,Corporate
ORD5403,2023-11-17 14:27:37.771554312,Asia,Electronics,Tablet,1,194.7,194.7,71.73,Corporate
ORD5404,2023-11-17 16:12:28.949789960,North America,Sports,Football,8,103.82,830.56,163.19,Corporate
ORD5405,2023-11-17 17:57:20.128025608,Asia,Electronics,Smartphone,4,378.18,1512.72,164.11,Small Business
ORD5406,2023-11-17 19:42:11.306261256,Europe,Clothing,Dress,1,181.47,181.47,21.11,Corporate
ORD5407,2023-11-17 21:27:02.484496900,North America,Sports,Gym Bag,5,795.38,3976.9,1198.22,Consumer
ORD5408,2023-11-17 23:11:53.662732548,South America,Electronics,Tablet,8,518.9,4151.2,867.62,Corporate
ORD5409,2023-11-18 00:56:44.840968196,South America,Home,Sofa,4,624.35,2497.4,564.31,Consumer
ORD5410,2023-11-18 02:41:36.019203844,Asia,Clothing,T-Shirt,5,439.02,2195.1,401.67,Corporate
ORD5411,2023-11-18 04:26:27.197439488,Asia,Sports,Tennis Racket,3,631.35,1894.0500000000002,720.83,Corporate
ORD5412,2023-11-18 06:11:18.375675136,Asia,Clothing,Sneakers,1,169.97,169.97,58.96,Consumer
ORD5413,2023-11-18 07:56:09.553910784,Europe,Sports,Running Shoes,1,615.19,615.19,94.47,Consumer
ORD5414,2023-11-18 09:41:00.732146432,Asia,Home,Sofa,6,349.49,2096.94,331.51,Small Business
ORD5415,2023-11-18 11:25:51.910382080,Asia,Sports,Basketball,2,186.49,372.98,140.74,Small Business
ORD5416,2023-11-18 13:10:43.088617724,North America,Clothing,Sneakers,7,214.28,1499.96,215.27,Corporate
ORD5417,2023-11-18 14:55:34.266853372,Europe,Electronics,Laptop,6,898.31,5389.86,759.17,Consumer
ORD5418,2023-11-18 16:40:25.445089020,Europe,Sports,Football,4,28.14,112.56,24.41,Small Business
ORD5419,2023-11-18 18:25:16.623324668,North America,Sports,Gym Bag,1,45.89,45.89,18.14,Consumer
ORD5420,2023-11-18 20:10:07.801560316,Europe,Beauty,Moisturizer,3,694.16,2082.48,533.8,Consumer
ORD5421,2023-11-18 21:54:58.979795960,Asia,Clothing,Jeans,1,170.84,170.84,47.87,Consumer
ORD5422,2023-11-18 23:39:50.158031608,North America,Electronics,Tablet,7,419.51,2936.5699999999997,1132.71,Corporate
ORD5423,2023-11-19 01:24:41.336267256,Asia,Sports,Football,1,282.75,282.75,60.65,Corporate
ORD5424,2023-11-19 03:09:32.514502904,Europe,Beauty,Moisturizer,4,440.63,1762.52,471.68,Consumer
ORD5425,2023-11-19 04:54:23.692738548,North America,Home,Dining Table,8,478.61,3828.88,1237.75,Consumer
ORD5426,2023-11-19 06:39:14.870974196,Europe,Home,Bed,8,166.97,1335.76,371.12,Consumer
ORD5427,2023-11-19 08:24:06.049209844,Europe,Sports,Tennis Racket,6,117.7,706.2,170.81,Corporate
ORD5428,2023-11-19 10:08:57.227445492,Europe,Electronics,Headphones,5,294.48,1472.4,408.95,Small Business
ORD5429,2023-11-19 11:53:48.405681140,North America,Home,Sofa,4,64.94,259.76,26.17,Corporate
ORD5430,2023-11-19 13:38:39.583916784,Asia,Beauty,Lipstick,4,186.82,747.28,294.97,Consumer
ORD5431,2023-11-19 15:23:30.762152432,Asia,Sports,Tennis Racket,4,432.7,1730.8,439.29,Small Business
ORD5432,2023-11-19 17:08:21.940388080,North America,Beauty,Lipstick,6,617.86,3707.16,608.16,Corporate
ORD5433,2023-11-19 18:53:13.118623728,North America,Electronics,Smartwatch,4,856.0,3424.0,1368.58,Corporate
ORD5434,2023-11-19 20:38:04.296859372,Europe,Home,Dining Table,6,33.27,199.62,42.45,Consumer
ORD5435,2023-11-19 22:22:55.475095020,Europe,Clothing,T-Shirt,7,947.3,6631.099999999999,818.38,Consumer
ORD5436,2023-11-20 00:07:46.653330668,Europe,Clothing,Jeans,4,660.06,2640.24,991.82,Small Business
ORD5437,2023-11-20 01:52:37.831566316,South America,Sports,Football,2,960.12,1920.24,456.11,Consumer
ORD5438,2023-11-20 03:37:29.009801964,North America,Beauty,Lipstick,1,575.92,575.92,136.21,Consumer
ORD5439,2023-11-20 05:22:20.188037608,Asia,Clothing,Jacket,3,455.23,1365.69,250.67,Corporate
ORD5440,2023-11-20 07:07:11.366273256,North America,Sports,Basketball,1,162.31,162.31,39.53,Consumer
ORD5441,2023-11-20 08:52:02.544508904,North America,Sports,Running Shoes,1,804.39,804.39,242.22,Consumer
ORD5442,2023-11-20 10:36:53.722744552,Europe,Home,Sofa,1,532.24,532.24,106.59,Corporate
ORD5443,2023-11-20 12:21:44.900980200,North America,Sports,Football,6,802.32,4813.92,1383.31,Consumer
ORD5444,2023-11-20 14:06:36.079215844,Europe,Clothing,T-Shirt,1,225.31,225.31,45.12,Small Business
ORD5445,2023-11-20 15:51:27.257451492,Europe,Electronics,Headphones,8,972.85,7782.8,2602.06,Corporate
ORD5446,2023-11-20 17:36:18.435687140,Asia,Clothing,Jacket,8,854.58,6836.64,1503.98,Small Business
ORD5447,2023-11-20 19:21:09.613922788,Europe,Clothing,Dress,5,589.09,2945.4500000000003,882.34,Small Business
ORD5448,2023-11-20 21:06:00.792158432,South America,Sports,Basketball,9,561.26,5051.34,764.71,Small Business
ORD5449,2023-11-20 22:50:51.970394080,Europe,Home,Lamp,5,627.02,3135.1,940.19,Corporate
ORD5450,2023-11-21 00:35:43.148629728,South America,Electronics,Smartphone,2,213.2,426.4,139.24,Small Business
ORD5451,2023-11-21 02:20:34.326865376,South America,Sports,Gym Bag,2,867.94,1735.88,587.45,Consumer
ORD5452,2023-11-21 04:05:25.505101024,Europe,Beauty,Perfume,9,122.8,1105.2,138.36,Consumer
ORD5453,2023-11-21 05:50:16.683336668,North America,Clothing,Dress,9,317.74,2859.66,1104.11,Corporate
ORD5454,2023-11-21 07:35:07.861572316,Europe,Sports,Running Shoes,3,108.89,326.67,87.71,Consumer
ORD5455,2023-11-21 09:19:59.039807964,Europe,Beauty,Lipstick,2,175.69,351.38,138.28,Consumer
ORD5456,2023-11-21 11:04:50.218043612,North America,Clothing,T-Shirt,2,431.25,862.5,311.85,Consumer
ORD5457,2023-11-21 12:49:41.396279256,North America,Beauty,Shampoo,3,888.42,2665.2599999999998,275.29,Small Business
ORD5458,2023-11-21 14:34:32.574514904,North America,Beauty,Shampoo,5,204.63,1023.15,366.5,Small Business
ORD5459,2023-11-21 16:19:23.752750552,Europe,Home,Lamp,8,909.52,7276.16,1346.38,Consumer
ORD5460,2023-11-21 18:04:14.930986200,South America,Electronics,Headphones,9,578.69,5208.210000000001,1791.29,Consumer
ORD5461,2023-11-21 19:49:06.109221848,North America,Clothing,Jeans,8,891.2,7129.6,1895.22,Corporate
ORD5462,2023-11-21 21:33:57.287457492,South America,Clothing,Dress,9,996.19,8965.710000000001,1210.04,Consumer
ORD5463,2023-11-21 23:18:48.465693140,North America,Sports,Gym Bag,3,840.46,2521.38,536.46,Corporate
ORD5464,2023-11-22 01:03:39.643928788,Europe,Home,Curtains,6,942.54,5655.24,1721.32,Corporate
ORD5465,2023-11-22 02:48:30.822164436,North America,Home,Lamp,6,714.49,4286.9400000000005,1609.46,Consumer
ORD5466,2023-11-22 04:33:22.000400084,North America,Electronics,Laptop,7,617.11,4319.77,950.86,Corporate
ORD5467,2023-11-22 06:18:13.178635728,Asia,Electronics,Laptop,8,524.26,4194.08,1214.59,Consumer
ORD5468,2023-11-22 08:03:04.356871376,North America,Beauty,Perfume,8,569.35,4554.8,1659.96,Corporate
ORD5469,2023-11-22 09:47:55.535107024,North America,Clothing,Sneakers,7,538.38,3768.66,759.55,Small Business
ORD5470,2023-11-22 11:32:46.713342672,North America,Beauty,Foundation,6,373.04,2238.2400000000002,641.29,Corporate
ORD5471,2023-11-22 13:17:37.891578316,Europe,Beauty,Perfume,8,292.44,2339.52,432.31,Small Business
ORD5472,2023-11-22 15:02:29.069813964,North America,Home,Curtains,9,684.86,6163.74,998.38,Corporate
ORD5473,2023-11-22 16:47:20.248049612,Asia,Home,Lamp,9,831.2,7480.8,2308.96,Consumer
ORD5474,2023-11-22 18:32:11.426285260,Europe,Electronics,Smartwatch,8,94.52,756.16,176.42,Corporate
ORD5475,2023-11-22 20:17:02.604520908,South America,Beauty,Shampoo,6,127.65,765.9000000000001,148.25,Small Business
ORD5476,2023-11-22 22:01:53.782756552,North America,Sports,Gym Bag,1,426.55,426.55,133.09,Consumer
ORD5477,2023-11-22 23:46:44.960992200,North America,Clothing,Jacket,8,728.63,5829.04,1579.18,Small Business
ORD5478,2023-11-23 01:31:36.139227848,North America,Sports,Running Shoes,6,998.22,5989.32,605.23,Corporate
ORD5479,2023-11-23 03:16:27.317463496,North America,Sports,Running Shoes,8,59.3,474.4,73.15,Consumer
ORD5480,2023-11-23 05:01:18.495699140,North America,Beauty,Perfume,4,70.16,280.64,48.03,Corporate
ORD5481,2023-11-23 06:46:09.673934788,South America,Home,Dining Table,3,971.3,2913.8999999999996,1063.62,Small Business
ORD5482,2023-11-23 08:31:00.852170436,Asia,Home,Sofa,1,508.24,508.24,192.05,Corporate
ORD5483,2023-11-23 10:15:52.030406084,Europe,Beauty,Foundation,5,982.44,4912.200000000001,1535.49,Small Business
ORD5484,2023-11-23 12:00:43.208641732,North America,Sports,Gym Bag,1,636.33,636.33,73.65,Consumer
ORD5485,2023-11-23 13:45:34.386877376,Asia,Sports,Basketball,1,730.58,730.58,113.33,Corporate
ORD5486,2023-11-23 15:30:25.565113024,Asia,Clothing,Jacket,4,74.62,298.48,69.58,Corporate
ORD5487,2023-11-23 17:15:16.743348672,Asia,Electronics,Tablet,9,85.91,773.1899999999999,159.79,Consumer
ORD5488,2023-11-23 19:00:07.921584320,North America,Beauty,Moisturizer,2,16.07,32.14,7.69,Corporate
ORD5489,2023-11-23 20:44:59.099819968,North America,Electronics,Headphones,3,909.61,2728.83,697.28,Small Business
ORD5490,2023-11-23 22:29:50.278055612,South America,Clothing,Jeans,3,921.35,2764.05,1051.65,Corporate
ORD5491,2023-11-24 00:14:41.456291260,South America,Beauty,Shampoo,3,695.98,2087.94,752.25,Corporate
ORD5492,2023-11-24 01:59:32.634526908,Europe,Home,Sofa,9,974.57,8771.130000000001,922.3,Consumer
ORD5493,2023-11-24 03:44:23.812762556,Asia,Electronics,Laptop,4,813.87,3255.48,514.94,Consumer
ORD5494,2023-11-24 05:29:14.990998200,Asia,Electronics,Headphones,6,980.73,5884.38,2293.07,Corporate
ORD5495,2023-11-24 07:14:06.169233848,North America,Electronics,Smartwatch,8,737.83,5902.64,972.47,Small Business
ORD5496,2023-11-24 08:58:57.347469496,South America,Home,Dining Table,3,742.02,2226.06,343.51,Small Business
ORD5497,2023-11-24 10:43:48.525705144,Europe,Clothing,Dress,5,328.21,1641.05,540.01,Small Business
ORD5498,2023-11-24 12:28:39.703940792,North America,Clothing,Dress,7,544.67,3812.6899999999996,855.12,Small Business
ORD5499,2023-11-24 14:13:30.882176436,Europe,Home,Dining Table,5,586.3,2931.5,1055.52,Corporate
ORD5500,2023-11-24 15:58:22.060412084,South America,Electronics,Smartphone,7,678.6,4750.2,1257.29,Corporate
ORD5501,2023-11-24 17:43:13.238647732,Asia,Home,Dining Table,6,438.25,2629.5,464.4,Small Business
ORD5502,2023-11-24 19:28:04.416883380,North America,Home,Dining Table,2,121.43,242.86,73.81,Consumer
ORD5503,2023-11-24 21:12:55.595119024,Asia,Sports,Basketball,5,366.46,1832.3,414.4,Corporate
ORD5504,2023-11-24 22:57:46.773354672,Europe,Beauty,Moisturizer,1,330.01,330.01,58.78,Consumer
ORD5505,2023-11-25 00:42:37.951590320,North America,Home,Lamp,3,541.96,1625.88,379.23,Small Business
ORD5506,2023-11-25 02:27:29.129825968,Asia,Electronics,Headphones,1,551.77,551.77,145.11,Corporate
ORD5507,2023-11-25 04:12:20.308061616,Asia,Sports,Basketball,9,954.04,8586.36,3021.43,Small Business
ORD5508,2023-11-25 05:57:11.486297260,Europe,Home,Sofa,5,912.67,4563.349999999999,695.69,Small Business
ORD5509,2023-11-25 07:42:02.664532908,Asia,Clothing,Jacket,9,564.92,5084.28,2005.23,Corporate
ORD5510,2023-11-25 09:26:53.842768556,Europe,Clothing,Jacket,5,928.36,4641.8,1031.41,Corporate
ORD5511,2023-11-25 11:11:45.021004204,South America,Electronics,Laptop,3,583.43,1750.29,197.22,Small Business
ORD5512,2023-11-25 12:56:36.199239852,Asia,Home,Curtains,7,253.63,1775.4099999999999,485.08,Small Business
ORD5513,2023-11-25 14:41:27.377475496,North America,Beauty,Shampoo,6,798.58,4791.4800000000005,893.44,Consumer
ORD5514,2023-11-25 16:26:18.555711144,Europe,Electronics,Tablet,4,710.39,2841.56,1115.03,Corporate
ORD5515,2023-11-25 18:11:09.733946792,Europe,Beauty,Shampoo,5,605.36,3026.8,856.57,Small Business
ORD5516,2023-11-25 19:56:00.912182440,South America,Home,Dining Table,8,677.7,5421.6,1198.82,Corporate
ORD5517,2023-11-25 21:40:52.090418084,North America,Electronics,Tablet,9,883.79,7954.11,3049.06,Small Business
ORD5518,2023-11-25 23:25:43.268653732,Europe,Electronics,Tablet,2,951.04,1902.08,547.07,Consumer
ORD5519,2023-11-26 01:10:34.446889380,Asia,Clothing,Jeans,2,277.71,555.42,170.97,Consumer
ORD5520,2023-11-26 02:55:25.625125028,Asia,Beauty,Foundation,8,945.04,7560.32,1375.04,Corporate
ORD5521,2023-11-26 04:40:16.803360676,Europe,Electronics,Headphones,3,857.74,2573.2200000000003,938.7,Consumer
ORD5522,2023-11-26 06:25:07.981596320,North America,Electronics,Laptop,3,108.03,324.09000000000003,106.11,Corporate
ORD5523,2023-11-26 08:09:59.159831968,South America,Beauty,Moisturizer,6,407.31,2443.86,385.57,Corporate
ORD5524,2023-11-26 09:54:50.338067616,North America,Electronics,Smartwatch,4,178.14,712.56,93.98,Corporate
ORD5525,2023-11-26 11:39:41.516303264,North America,Clothing,Jeans,8,757.64,6061.12,996.22,Corporate
ORD5526,2023-11-26 13:24:32.694538908,Europe,Clothing,Sneakers,8,61.57,492.56,101.29,Consumer
ORD5527,2023-11-26 15:09:23.872774556,Europe,Sports,Tennis Racket,2,308.41,616.82,98.85,Consumer
ORD5528,2023-11-26 16:54:15.051010204,North America,Sports,Football,1,715.45,715.45,207.83,Consumer
ORD5529,2023-11-26 18:39:06.229245852,South America,Beauty,Shampoo,6,909.95,5459.700000000001,2133.98,Small Business
ORD5530,2023-11-26 20:23:57.407481500,South America,Sports,Football,1,230.78,230.78,59.47,Corporate
ORD5531,2023-11-26 22:08:48.585717144,North America,Sports,Gym Bag,3,96.89,290.67,70.86,Consumer
ORD5532,2023-11-26 23:53:39.763952792,North America,Clothing,Jeans,4,337.6,1350.4,354.8,Consumer
ORD5533,2023-11-27 01:38:30.942188440,Asia,Beauty,Perfume,8,688.01,5504.08,2090.09,Small Business
ORD5534,2023-11-27 03:23:22.120424088,Europe,Electronics,Smartwatch,7,52.96,370.72,44.46,Corporate
ORD5535,2023-11-27 05:08:13.298659736,Europe,Beauty,Perfume,9,506.55,4558.95,950.72,Corporate
ORD5536,2023-11-27 06:53:04.476895380,South America,Sports,Tennis Racket,4,179.8,719.2,193.79,Corporate
ORD5537,2023-11-27 08:37:55.655131028,Asia,Sports,Tennis Racket,7,925.63,6479.41,2295.83,Corporate
ORD5538,2023-11-27 10:22:46.833366676,North America,Electronics,Headphones,8,617.32,4938.56,1104.2,Corporate
ORD5539,2023-11-27 12:07:38.011602324,Asia,Clothing,Sneakers,1,995.1,995.1,379.48,Corporate
ORD5540,2023-11-27 13:52:29.189837968,North America,Home,Dining Table,3,886.58,2659.7400000000002,319.03,Consumer
ORD5541,2023-11-27 15:37:20.368073616,North America,Home,Bed,7,477.81,3344.67,676.44,Consumer
ORD5542,2023-11-27 17:22:11.546309264,Asia,Beauty,Shampoo,4,729.47,2917.88,1118.42,Consumer
ORD5543,2023-11-27 19:07:02.724544912,Europe,Beauty,Foundation,9,378.47,3406.2300000000005,1028.11,Consumer
ORD5544,2023-11-27 20:51:53.902780560,South America,Sports,Gym Bag,8,270.19,2161.52,245.48,Small Business
ORD5545,2023-11-27 22:36:45.081016204,Europe,Electronics,Smartwatch,5,439.62,2198.1,274.49,Small Business
ORD5546,2023-11-28 00:21:36.259251852,Europe,Clothing,Jeans,6,71.69,430.14,66.18,Consumer
ORD5547,2023-11-28 02:06:27.437487500,Europe,Beauty,Shampoo,8,271.39,2171.12,635.78,Consumer
ORD5548,2023-11-28 03:51:18.615723148,Asia,Clothing,Sneakers,9,542.27,4880.43,1356.43,Small Business
ORD5549,2023-11-28 05:36:09.793958792,North America,Home,Curtains,7,213.55,1494.8500000000001,393.56,Consumer
ORD5550,2023-11-28 07:21:00.972194440,Asia,Home,Sofa,2,566.02,1132.04,348.49,Consumer
ORD5551,2023-11-28 09:05:52.150430088,South America,Beauty,Shampoo,7,439.89,3079.23,665.73,Corporate
ORD5552,2023-11-28 10:50:43.328665736,North America,Electronics,Tablet,8,792.38,6339.04,1183.15,Small Business
ORD5553,2023-11-28 12:35:34.506901384,South America,Clothing,Sneakers,6,759.91,4559.46,1029.34,Small Business
